Date,Matched Price,Volume,Open Price,High Price,Low Price,Foreign Buy,Foreign Sell,Foreign Value
2024-02-16,67.68,11114600,65.55,67.97,65.26,1451516,3225413,-123.2
2024-02-19,69.51,6652800,68.55,70.19,68.35,918539,1608593,-49.4
2024-02-20,69.13,4385700,69.32,70.00,68.93,630428,738659,-7.8
2024-02-21,68.93,3590200,69.13,69.51,68.64,352429,565747,-15.3
2024-02-22,69.22,4648100,68.93,70.29,68.74,150300,1035941,-63.6
2024-02-23,68.64,6142500,69.42,70.29,68.64,1043000,534103,36.8
2024-02-26,68.64,3048400,68.64,69.32,68.35,626070,508932,8.4
2024-02-27,69.61,5282500,68.84,70.00,68.74,347700,1090001,-53.3
2024-02-28,69.80,3419000,70.00,70.19,69.13,148835,242517,-6.8
2024-02-29,69.61,6539800,70.19,70.87,69.22,542657,2139720,-115.3
2024-03-01,69.13,4397700,69.71,69.71,68.84,262800,2149535,-135.0
2024-03-04,69.61,5014600,69.42,70.29,69.22,898430,429902,33.7
2024-03-05,70.58,5440900,69.61,70.58,69.32,509124,1102623,-42.9
2024-03-06,69.71,3403000,70.87,71.06,69.61,514213,876707,-26.3
2024-03-07,69.61,5067600,69.32,69.71,68.93,454300,2595019,-153.4
2024-03-08,67.68,7361000,69.71,70.48,67.68,149340,1923627,-126.7
2024-03-11,67.97,4208400,68.16,68.93,67.68,364200,357900,0.6
2024-03-12,67.68,3844000,68.06,68.26,67.68,828600,1597600,-54.0
2024-03-13,68.45,5646500,67.77,68.55,67.68,282900,3725800,-242.7
2024-03-14,68.16,5445400,68.64,68.93,67.97,253900,2253200,-141.2
2024-03-15,67.38,4851100,68.65,68.65,67.28,259400,1625100,-94.4
2024-03-18,66.49,6796400,67.38,67.67,66.20,355100,1925800,-106.8
2024-03-19,66.40,3164500,67.08,67.08,66.40,1137500,1842900,-47.9
2024-03-20,66.59,3546900,66.40,67.18,66.10,331600,1560500,-83.3
2024-03-21,66.98,4906200,66.79,67.08,66.49,443900,3412100,-202.4
2024-03-22,66.40,6066700,67.18,67.28,66.40,210300,3433800,-219.2
2024-03-25,65.91,5450700,66.49,66.79,65.71,150600,2568900,-163.7
2024-03-26,66.30,2504200,66.01,66.49,65.91,132200,970200,-56.6
2024-03-27,66.30,2637700,66.59,66.59,66.10,44800,1017400,-65.8
2024-03-28,66.30,4470700,66.30,66.98,66.20,81900,2437600,-159.8
2024-03-29,66.20,3484600,66.98,66.98,66.10,107100,1486400,-93.3
2024-04-01,65.61,4988000,66.20,66.30,65.61,289000,2658500,-159.3
2024-04-02,65.91,4322900,65.61,66.01,65.32,137200,2062800,-129.1
2024-04-03,65.32,5046100,65.91,65.91,65.32,114600,2470300,-157.7
2024-04-04,66.79,7472800,65.32,66.98,65.32,2540100,540800,135.6
2024-04-05,66.49,4233800,66.79,66.79,66.30,1729600,1044500,46.6
2024-04-08,65.61,3666000,66.59,66.59,65.52,241200,572000,-22.2
2024-04-09,65.61,2516000,65.71,65.91,65.42,347000,1329800,-65.9
2024-04-10,65.42,2765500,65.71,65.91,65.42,409800,1393800,-65.9
2024-04-11,65.22,2947700,65.32,65.52,65.12,219900,1010000,-52.7
2024-04-12,65.32,2509200,65.42,65.71,65.22,199500,946200,-49.9
2024-04-15,63.56,5756100,65.32,65.32,63.56,165800,1299400,-75.2
2024-04-16,62.68,7128700,63.56,63.65,61.70,491000,1794800,-83.7
2024-04-17,62.87,4589800,63.07,63.56,62.87,2539700,895200,106.4
2024-04-19,62.87,4516100,62.87,63.07,61.99,1763700,300000,93.6
2024-04-22,62.68,2035200,63.36,63.95,62.68,205200,505600,-19.3
2024-04-23,62.19,2014400,62.87,62.97,61.89,86200,369100,-18.0
2024-04-24,62.68,2401300,62.68,62.97,62.19,460600,502600,-2.7
2024-04-25,63.36,1916000,62.68,63.46,62.58,479600,229100,16.2
2024-04-26,63.65,2940600,63.36,64.44,63.17,1273500,615900,43.0
2024-05-02,64.05,2563400,64.05,64.14,63.56,1336200,647400,45.0
2024-05-03,64.24,1966400,64.24,64.63,64.14,427600,112700,20.7
2024-05-06,64.44,2261300,64.44,65.03,64.14,410400,233700,11.6
2024-05-07,66.59,8485900,64.63,67.08,64.54,2848200,1220900,109.7
2024-05-08,66.49,2964400,66.59,66.59,65.71,669200,418500,17.0
2024-05-09,65.22,2998000,66.49,66.49,65.22,102500,308600,-13.8
2024-05-10,65.12,2418100,65.32,66.10,64.73,72900,274700,-13.5
2024-05-13,64.44,2732500,65.22,65.42,64.05,189000,519800,-21.9
2024-05-14,65.12,2433100,64.54,65.61,64.54,1174600,362300,54.1
2024-05-15,65.61,3234900,65.52,65.91,65.32,1462000,595300,58.1
2024-05-16,65.81,2911400,65.71,66.30,65.61,812400,248200,38.0
2024-05-17,65.61,4169000,65.91,66.40,65.42,263000,1344500,-72.8
2024-05-20,65.03,4920600,65.71,66.20,65.03,171600,2463300,-152.8
2024-05-21,64.83,3799500,65.03,65.22,64.44,160000,1527300,-90.5
2024-05-22,64.44,3618300,65.03,65.32,64.44,123500,1236200,-73.4
2024-05-23,65.61,2991400,64.63,65.61,64.44,302400,155100,9.9
2024-05-24,64.63,4104100,65.32,65.52,64.34,174300,1122500,-62.9
2024-05-27,64.73,2336600,64.73,65.22,64.44,162100,891800,-48.2
2024-05-28,65.42,5347500,64.93,65.91,64.73,94400,1956100,-123.9
2024-05-29,64.93,3357900,65.61,65.91,64.63,106400,1422300,-87.6
2024-05-30,64.34,4412600,64.73,64.83,64.14,229900,1508900,-84.1
2024-05-31,64.05,4143400,64.54,64.54,63.95,221800,1749400,-100.0
2024-06-03,64.73,3190500,64.44,65.22,64.34,737000,459900,18.4
2024-06-04,64.63,2445200,64.73,65.22,64.63,378900,293700,5.6
2024-06-05,67.08,11865800,64.83,67.77,64.83,2150900,369100,121.1
2024-06-06,65.81,4887800,67.57,67.57,65.81,39900,1109780,-72.5
2024-06-07,66.40,4127600,66.20,67.18,66.10,638192,273519,24.8
2024-06-10,65.81,4564100,66.98,67.08,65.81,556202,2035699,-100.1
2024-06-11,65.12,6177100,66.01,66.10,65.03,415400,2022312,-107.1
2024-06-12,65.61,3425100,65.12,65.91,64.93,390900,1734800,-89.5
2024-06-13,65.52,2803600,65.61,66.01,65.42,78400,1188400,-74.4
2024-06-14,64.83,4124200,65.61,65.91,64.83,226900,959000,-48.8
2024-06-17,64.63,3617600,64.93,65.22,64.63,185700,1721600,-101.6
2024-06-18,64.54,2751700,65.12,65.12,64.54,38800,1221500,-78.1
2024-06-19,63.95,6155000,64.63,64.63,63.75,186400,2789000,-170.4
2024-06-20,64.63,4397100,64.05,65.42,63.85,1836700,1090700,49.3
2024-06-21,64.63,3967700,65.12,65.71,64.63,1232000,1550900,-20.9
2024-06-24,64.14,3847700,64.73,65.22,63.95,1036500,331100,46.6
2024-06-25,64.14,2433600,64.44,64.83,64.14,275900,495800,-14.4
2024-06-26,63.85,2485100,64.44,64.44,63.75,193700,978300,-51.3
2024-06-27,63.95,2708400,63.85,64.24,63.75,160500,818300,-43.0
2024-06-28,64.14,2731700,64.14,64.63,63.95,1178200,928900,16.4
2024-07-01,64.63,1909300,64.44,64.63,63.95,625200,590300,2.3
2024-07-02,64.83,2042800,64.63,64.93,64.44,257600,364900,-7.1
2024-07-03,64.83,1332600,64.83,64.93,64.63,108500,248900,-9.3
2024-07-04,65.03,2688900,64.93,65.52,64.93,398200,816000,-27.8
2024-07-05,65.81,4180100,65.03,66.10,65.03,723300,478300,16.4
2024-07-08,66.20,4942400,65.91,66.30,65.61,2358300,630500,116.7
2024-07-09,66.10,5045200,66.20,66.40,65.81,1905500,1744300,11.0
2024-07-10,65.42,3881700,66.10,66.40,65.42,958400,1395800,-29.4
2024-07-11,64.93,3787100,65.52,65.61,64.93,194600,1689600,-99.5
2024-07-12,64.93,2079900,65.03,65.22,64.73,100800,219200,-7.8
2024-07-15,64.83,2155300,64.93,65.52,64.83,51400,550400,-33.1
2024-07-16,64.73,2243700,65.03,65.32,64.73,77100,609000,-35.3
2024-07-17,64.34,3464800,64.83,65.12,64.24,437200,646500,-13.8
2024-07-18,64.54,2283000,64.63,64.63,64.14,296700,283200,0.9
2024-07-19,63.95,3392700,64.54,64.54,63.75,28300,517600,-32.0
2024-07-22,64.05,2654800,63.95,64.63,63.85,448300,216500,15.2
2024-07-23,64.54,3777800,64.24,64.93,64.14,2046100,536492,99.6
2024-07-24,64.24,3613500,64.44,64.73,64.24,2274200,1038000,81.4
2024-07-25,64.24,1957600,64.24,64.34,63.95,511500,491600,1.3
2024-07-26,64.44,2975400,64.05,64.83,64.05,1412300,1003000,27.0
2024-07-29,65.81,5781800,64.83,66.20,64.54,919200,365300,37.3
2024-07-30,66.30,6375600,65.91,66.98,65.52,919200,365300,37.3
2024-07-31,70.12,21144900,67.08,70.51,67.08,5873100,1023800,341.3
2024-08-01,68.85,8865800,70.31,70.41,68.65,2710300,391300,165.5
2024-08-02,70.02,10290200,68.55,70.41,68.55,4457200,238200,299.9
2024-08-05,67.96,12155500,69.53,69.73,67.08,3639100,980900,185.7
2024-08-06,71.20,13496200,68.85,71.78,68.55,3484300,518500,211.9
2024-08-07,72.27,10700700,71.69,72.27,70.90,3561400,687400,209.7
2024-08-08,71.20,5811000,72.37,72.86,70.71,1482500,413700,78.2
2024-08-09,71.78,4527500,71.29,71.88,71.00,878300,208900,48.8
2024-08-12,71.49,5804000,71.78,72.86,71.29,798100,699000,7.5
2024-08-13,72.27,6734400,71.29,72.86,71.20,2444900,384700,151.8
2024-08-14,72.47,5456200,72.47,72.57,71.78,1597400,1192300,30.0
2024-08-15,72.27,4255800,72.47,73.06,72.17,1776600,383800,103.2
2024-08-16,72.27,7392900,72.47,72.57,71.69,1527400,1293500,17.3
2024-08-19,74.43,7917900,72.47,74.43,72.27,2248100,426300,137.5
2024-08-20,74.04,4177300,74.43,74.62,73.74,953200,666700,21.6
2024-08-21,73.74,3991000,73.64,74.53,73.55,563600,505600,4.4
2024-08-22,72.66,6025900,74.43,74.43,72.08,567300,738500,-13.0
2024-08-23,73.35,3307600,73.35,74.04,72.86,249100,518100,-20.1
2024-08-26,71.88,6324800,73.35,73.45,71.78,736800,786000,-3.7
2024-08-27,71.98,4265800,71.88,72.27,71.10,853100,499700,25.8
2024-08-28,72.37,3352800,72.08,72.47,71.69,1164000,271700,65.7
2024-08-29,71.98,2042900,72.17,72.47,71.88,663400,468800,14.3
2024-08-30,72.37,3675800,72.08,73.25,71.88,788500,742600,3.4
2024-09-04,72.76,2839100,71.78,72.96,71.59,979100,337200,47.5
2024-09-05,73.15,5857500,72.76,73.84,72.57,1911600,652400,94.5
2024-09-06,73.84,3641800,73.35,73.94,73.25,1367200,266700,82.7
2024-09-09,73.25,2638800,73.55,73.55,72.66,0,0,0
2024-09-10,73.35,3332400,73.25,73.94,72.76,1168100,263500,67.9
2024-09-11,73.06,3165200,73.25,73.55,72.37,1059100,170400,66.2
2024-09-12,73.15,2052100,73.45,73.64,72.86,174600,387900,-15.9
2024-09-13,71.39,5347100,73.25,73.25,71.39,504600,735400,-17.1
2024-09-16,70.41,4034700,71.49,71.49,70.41,894000,213400,49.2
2024-09-17,71.88,2390300,70.51,71.88,70.22,494200,185700,22.3
2024-09-18,71.78,2845300,72.08,72.37,71.49,1017900,545500,34.7
2024-09-19,71.78,1572700,71.78,71.98,71.49,126500,134900,-0.6
2024-09-20,71.20,5232400,71.98,72.47,71.20,623900,3058700,-177.1
2024-09-23,71.39,2930300,71.59,71.69,71.10,283400,693100,-29.8
2024-09-24,69.75,2076500,70.45,70.45,69.56,208200,315500,-7.6
2024-09-25,69.06,4520500,69.75,69.85,69.06,362300,841500,-33.5
2024-09-26,70.15,3984100,69.06,70.55,69.06,1940500,312700,115.0
2024-09-27,70.45,2968700,70.25,70.65,70.15,1534000,423400,78.8
2024-09-30,69.56,2043500,70.45,70.45,69.56,69700,267500,-13.9
2024-10-01,69.56,2040200,69.66,70.15,69.56,70000,239500,-11.9
2024-10-02,69.56,2139900,69.66,69.66,69.06,351100,221900,9.0
2024-10-03,69.75,2948000,69.66,69.95,69.36,1248600,320600,65.1
2024-10-04,67.97,6134000,69.95,69.95,67.87,1077400,1863400,-54.1
2024-10-07,66.58,5986300,68.17,68.76,66.58,818300,921100,-7.2
2024-10-08,67.67,2887600,66.68,67.67,66.68,1306300,461000,57.4
2024-10-09,67.27,3527900,67.77,68.07,67.27,1207200,653700,37.6
2024-10-10,67.17,2622600,67.77,68.27,67.17,365200,746000,-26.0
2024-10-11,67.17,2370000,67.57,67.67,66.98,217100,1095000,-59.5
2024-10-14,66.68,2820500,67.57,67.57,66.58,212300,631400,-28.3
2024-10-15,66.28,3073300,66.68,66.88,66.18,161800,1230800,-71.7
2024-10-16,66.98,2003900,66.28,67.57,66.28,355300,433100,-5.2
2024-10-17,67.08,1655000,67.08,67.37,66.78,34900,336300,-20.4
2024-10-18,66.88,1597500,67.08,67.47,66.88,70800,211600,-9.5
2024-10-21,66.78,1860000,66.88,67.37,66.68,244900,344900,-6.7
2024-10-22,66.78,2250400,66.78,67.27,66.68,722700,233000,33.0
2024-10-23,66.78,1635900,66.78,67.08,66.68,493000,371000,8.2
2024-10-24,67.87,4365000,66.78,68.46,66.78,1585300,586100,68.5
2024-10-25,67.47,2170200,68.07,68.07,67.37,1060900,603500,31.2
2024-10-28,66.68,2923300,67.17,67.47,66.18,214500,781500,-38.0
2024-10-29,66.48,2030600,66.78,66.78,66.28,458700,559500,-6.7
2024-10-30,65.79,3431700,66.48,66.78,65.79,363700,1016000,-43.5
2024-10-31,65.59,5170700,66.08,66.08,64.79,1419300,1242400,11.6
2024-11-01,65.29,2178000,65.59,65.79,65.09,537100,268700,17.7
2024-11-04,65.09,2118800,65.39,66.08,65.09,651200,464600,12.4
2024-11-05,64.99,1060900,65.19,65.49,64.99,121200,114900,0.4
2024-11-06,65.29,2594600,65.49,65.49,64.79,0,0,0
2024-11-07,65.39,1152300,65.49,65.69,65.09,336000,468400,-8.7
2024-11-08,65.19,1592400,65.49,65.69,65.09,283300,322000,-2.5
2024-11-11,64.69,2737600,65.19,65.29,64.20,211900,708100,-32.3
2024-11-12,64.40,1729600,64.69,65.19,64.30,156200,656300,-32.6
2024-11-13,64.50,2770700,64.59,65.09,64.20,1304400,793890,33.2
2024-11-14,64.50,1779900,64.50,64.50,64.20,547100,555188,-0.5
2024-11-15,63.21,3688300,64.40,64.40,63.21,178248,1788977,-103.5
2024-11-18,62.71,3747000,63.21,63.70,62.71,920400,2490047,-99.9
2024-11-19,62.51,2733600,62.81,63.01,62.51,865300,1338714,-29.9
2024-11-20,63.11,2818000,62.51,63.30,62.41,1085140,873100,13.5
2024-11-21,63.40,2253500,63.21,63.60,62.91,914900,420818,31.5
2024-11-22,63.80,2176700,63.40,64.30,63.40,732701,432331,19.4
2024-11-25,63.80,2446600,63.80,64.10,63.70,938550,1288568,-22.5
2024-11-26,64.30,1675600,64.00,64.50,63.90,700700,176828,34.0
2024-11-27,64.10,1586400,64.30,64.50,64.00,735500,178900,36.0
2024-11-28,64.00,1273300,64.50,64.50,64.00,292350,183381,7.0
2024-11-29,64.10,1105500,64.00,64.30,63.80,265710,287252,-1.4
2024-12-02,64.00,1229100,64.10,64.30,63.70,278484,279900,-0.1
2024-12-03,63.40,2425200,64.10,64.10,63.40,709550,729775,-1.3
2024-12-04,62.81,2745800,63.30,63.40,62.81,99907,1220694,-71.1
2024-12-05,63.80,2218400,63.01,64.20,62.71,180833,445811,-16.9
2024-12-06,63.60,1677900,64.00,64.30,63.60,236600,282305,-2.9
2024-12-09,63.60,1762700,64.00,64.00,63.50,70110,580180,-32.7
2024-12-10,63.40,1711000,63.60,63.90,63.40,72100,554307,-30.9
2024-12-11,63.70,2024600,63.40,64.10,63.40,824940,426102,25.7
2024-12-12,64.10,2249800,63.70,64.40,63.70,879941,643573,15.3
2024-12-13,63.70,1396700,63.80,64.00,63.60,407560,432592,-1.6
2024-12-16,64.50,2387600,63.70,64.69,63.70,203705,231502,-1.8
2024-12-17,64.10,1204000,64.40,64.50,64.00,362305,506237,-9.3
2024-12-18,64.20,1614100,64.50,64.59,64.20,358276,135233,14.5
2024-12-19,63.40,2626900,63.90,64.00,63.40,479650,367613,7.2
2024-12-20,64.50,3799600,63.50,64.50,63.50,1446295,317160,73.0
2024-12-23,63.90,1347800,64.20,64.50,63.80,52540,605091,-35.7
2024-12-24,63.80,1287000,63.90,64.20,63.60,182566,557789,-24.1
2024-12-25,63.90,1302500,63.90,64.40,63.90,192605,35925,10.1
2024-12-26,63.80,1708800,64.20,64.20,63.80,172500,808679,-40.7
2024-12-27,63.80,2443700,63.90,64.10,63.70,1351600,959509,25.1
2024-12-30,63.30,1490800,63.60,63.70,63.30,138000,515801,-24.0
2024-12-31,63.40,1641900,63.40,63.80,63.30,777270,153279,39.7
2025-01-02,63.10,1336600,63.60,63.80,63.10,118869,412888,-18.6
2025-01-03,63,1776700,63.20,63.30,62.90,179263,636985,-28.8
2025-01-06,62.50,2103500,63,63.20,62.50,152680,736400,-36.6
2025-01-07,61.70,2802100,62.60,63,61.60,304100,1273303,-60.3
2025-01-08,61.70,2053300,62,62.10,61.20,364350,1135581,-47.5
2025-01-09,61.80,1500000,61.80,61.90,61.30,93669,770194,-41.6
2025-01-10,61.30,1189800,61.70,61.90,61.30,156224,468100,-19.2
2025-01-13,61.40,1101700,61.20,61.90,61.10,130340,164352,-2.1
2025-01-14,61.60,1147600,61.40,61.80,61.30,227514,263658,-2.2
2025-01-15,61.70,1216400,62.10,62.30,61.70,54800,54115,0.0
2025-01-16,61.90,1684500,62.30,62.60,61.70,279330,365077,-5.3
2025-01-17,62,889400,62.20,62.20,62,168100,139300,1.8
2025-01-20,61.90,1633600,62,62.20,61.60,98175,679295,-35.9
2025-01-21,61.80,1403900,62,62.10,61.60,483605,493266,-0.6
2025-01-22,61.60,1760900,62,62,61.60,593780,270500,20.0
2025-01-23,62,1781300,61.60,62.30,61.60,198900,246798,-3.0
2025-01-24,62.20,1576400,61.90,62.50,61.80,463400,377180,5.4
2025-02-03,60.60,6954000,62.20,62.20,60.50,368800,5371401,-304.2
2025-02-04,60.20,7125000,60.60,60.90,60,430220,4660376,-255.0
2025-02-05,61.50,3198100,60.40,61.50,60.40,1189799,1171700,1.2
2025-02-06,60.70,3024800,61.50,61.60,60.50,415120,1338765,-56.2
2025-02-07,60.80,2552300,60.70,61.20,60.60,657755,566730,5.6
2025-02-10,60.60,2592100,61.20,61.20,60.60,86284,408000,-19.5
2025-02-11,60.40,3433800,60.60,60.70,60.10,105850,1683926,-95.1
2025-02-12,61,2756600,60.60,61,60.50,1227180,532245,42.2
2025-02-13,60.70,2576800,61,61,60.40,422708,1471684,-63.5
2025-02-14,60.30,6401800,60.70,60.70,60.30,288800,4721874,-268.2
2025-02-17,60,3612400,60.40,60.60,60,297800,1857865,-93.9
2025-02-18,60.30,2436800,60.40,60.50,60,545700,1216180,-40.4
2025-02-19,60.80,3072700,60.30,60.90,60.30,708343,896574,-11.4
2025-02-20,60.70,2627900,60.90,60.90,60.60,211161,724450,-31.2
2025-02-21,61.40,4717200,60.80,62.10,60.60,813520,680539,8.1
2025-02-24,63.80,11512800,61.60,63.90,61.60,4150491,1016264,196.3
2025-02-25,62.90,3884200,64,64,62.60,277584,709761,-27.1
2025-02-26,63.10,3636600,63,63.40,62.90,2127220,636914,93.9
2025-02-27,62.20,3520600,63.20,63.20,62.20,149300,1327570,-73.6
2025-02-28,62.20,4175600,62.30,63.20,62.20,967338,617140,22.1
2025-03-03,63.20,3610600,62.80,63.20,62.30,228259,237112,-0.5
2025-03-04,63.50,6042000,63.20,63.80,62.90,2839530,757498,131.9
2025-03-05,62.70,2275500,63.60,63.60,62.70,89365,573100,-30.5
2025-03-06,62.90,3125600,62.70,62.90,62.20,97900,1281032,-73.9
2025-03-07,62.70,2655600,62.90,63,62.40,42720,590913,-34.3
2025-03-10,62.50,2529500,63,63,62.50,168000,699526,-33.4
2025-03-11,62.40,2287600,62.30,62.50,62.10,285040,376954,-5.7
2025-03-12,62.20,2755400,62.50,62.80,62.20,80624,984283,-56.4
2025-03-13,62,5100400,62.30,62.90,61.90,265616,2359639,-130.5
2025-03-14,62.10,2696700,62.40,62.70,62.10,239631,465000,-14.0
2025-03-17,63,4062100,62.40,63.40,62.40,980664,619792,22.6
2025-03-18,62.50,3281900,63.10,63.10,62.50,723904,911519,-11.8
2025-03-19,62.30,3038400,62.70,62.80,61.90,194251,692713,-31.0
2025-03-20,61.80,3888200,62.20,62.20,61.30,830580,1200600,-22.8
2025-03-21,61.30,3325900,61.80,61.80,61.20,0,0,0
2025-03-24,61.40,2488900,61.40,62,61.10,32000,576918,-33.4
2025-03-25,61.40,2323000,61.70,61.70,61.20,0,0,0
2025-03-26,61.20,1846000,61.50,61.90,61.20,184955,409079,-13.7
2025-03-27,61.10,2230500,61.20,61.50,61.10,201850,271800,-4.3
2025-03-28,60.30,5430100,61,61.10,60.20,247300,2609414,-143.0
2025-03-31,60.60,5301500,60.80,61.60,60.60,129550,2379994,-137.0
2025-04-01,60.80,3129300,61.20,61.20,60.30,198746,1037876,-50.9
2025-04-02,60.50,4684400,60.70,61.40,60.50,461106,1615410,-70.1
2025-04-03,56.50,16938200,59.50,59.60,56.30,765010,6172695,-308.5
2025-04-04,58.50,9776600,54,58.80,53.80,1397366,1104854,17.9
2025-04-08,54.50,13324100,56.70,56.90,54.50,1076602,4066940,-164.5
2025-04-09,52,9882600,51.40,55.20,51.40,2182840,3261570,-56.7
2025-04-10,55.60,1514300,55.60,55.60,55.60,1000,1482422,-82.4
2025-04-11,57.50,9164400,55.60,58.40,55.60,907947,445500,26.2
2025-04-14,56.90,5479700,57.90,57.90,56.50,770820,2523264,-99.8
2025-04-15,56.30,4163500,56.70,57.50,56.30,315636,574590,-14.7
2025-04-16,56,3735600,56.40,57.20,56,168300,502813,-19.1
2025-04-17,56,7219000,55.50,56.60,54.80,1158768,3218293,-114.0
2025-04-18,56.60,3037200,56.70,57.30,56.60,892800,778400,6.5
2025-04-21,56.70,3021400,56.80,57.10,56.50,213318,890000,-38.3
2025-04-22,56,6955000,56.60,56.60,53.90,474245,1546622,-59.1
2025-04-23,56.40,3586000,56.80,57.30,56.40,947700,141800,45.9
2025-04-24,56.30,1956400,56.50,56.80,56.20,81100,200740,-6.8
2025-04-25,58.30,8119700,56.50,58.30,56.50,384760,943300,-32.2
2025-04-28,57.50,2664700,58.30,58.30,57.50,30907,704280,-38.9
2025-04-29,57.60,2556000,57.50,57.90,57.20,210914,52400,9.1
2025-05-05,56.90,4238300,57.50,57.60,56.90,187500,1189900,0
2025-05-06,56.90,2502600,57,57.40,56.90,116000,577000,0
2025-05-07,57.10,2789200,56.90,57.70,56.90,802800,794000,0
2025-05-08,57.40,3262200,57.20,57.80,57.20,462200,844300,0
2025-05-09,57.70,3832400,57.70,58.60,57.70,306900,856600,0
